location_id,date,soil_type,aquifer_type,permeability,crop_type,crop_rotation,fertilizer_use,added_nitrogen,livestock_density,rainfall,drought_days,temperature,region,climate_zone,groundwater_nitrate_level
15,2022-06-01,3,1,2,5,1,283,138,6,38,17,28,9,1,55.59
15,2022-07-01,4,3,7,3,2,144,91,24,63,2,23,2,3,70.0
15,2022-08-01,3,3,2,4,1,160,93,7,180,6,22,3,2,72.72
15,2022-09-01,3,2,6,2,1,235,148,33,185,21,16,2,1,94.46
15,2022-10-01,4,1,10,3,3,154,104,40,22,25,14,6,2,60.19
15,2022-11-01,3,3,3,2,2,113,115,3,132,27,16,3,2,74.37
15,2022-12-01,1,2,9,5,2,271,72,11,84,28,6,11,1,75.46
15,2023-01-01,2,1,3,2,2,233,129,30,182,20,6,1,3,82.41
15,2023-02-01,3,3,3,3,1,275,79,10,183,23,8,4,1,76.59
15,2023-03-01,1,3,5,3,1,259,70,36,185,26,11,5,3,81.14
15,2023-04-01,3,2,7,1,2,189,140,43,58,0,9,12,1,75.74
15,2023-05-01,2,1,8,3,2,212,92,35,172,18,8,11,3,89.14
15,2023-06-01,1,1,7,2,3,120,26,44,83,17,22,4,3,54.27
15,2023-07-01,2,3,9,1,2,282,94,21,123,1,24,6,2,86.44
15,2023-08-01,2,3,5,3,1,153,38,0,32,27,24,3,2,41.03
15,2023-09-01,1,3,10,3,1,138,89,49,87,26,15,10,3,78.99
15,2023-10-01,1,1,3,5,1,55,75,3,89,11,12,6,1,57.28
15,2023-11-01,1,2,6,1,3,242,99,35,94,16,18,10,3,77.51
15,2023-12-01,4,2,5,5,2,159,128,7,20,20,3,1,1,52.18
15,2024-01-01,1,1,4,5,1,257,54,24,117,20,7,6,3,66.11
15,2024-02-01,1,2,2,5,3,237,91,27,123,2,3,8,1,67.17
15,2024-03-01,1,3,7,4,3,161,111,37,135,11,12,10,2,84.1
15,2024-04-01,1,2,5,5,1,245,22,35,156,27,10,8,1,59.35
15,2024-05-01,3,2,4,2,3,206,85,35,183,24,10,1,2,79.96
15,2024-06-01,4,2,8,3,3,215,71,42,132,11,28,7,1,79.99
15,2024-07-01,2,3,9,4,1,288,112,40,122,5,24,10,2,89.13
15,2024-08-01,1,1,9,5,3,269,66,45,56,29,23,10,1,71.19
15,2024-09-01,3,3,3,3,1,199,22,3,125,9,17,12,3,47.74
15,2024-10-01,3,1,3,1,1,176,103,12,127,29,13,4,1,72.34
15,2024-11-01,3,1,5,1,3,185,53,37,40,21,17,12,2,50.32
15,2024-12-01,2,1,5,3,1,112,69,44,167,25,3,6,2,75.43
16,2014-01-01,1,2,10,2,1,273,52,24,148,5,4,6,1,80.33
16,2014-02-01,4,2,2,3,2,274,92,2,47,13,7,5,3,52.24
16,2014-03-01,4,1,1,3,1,190,22,31,127,1,8,10,1,38.27
16,2014-04-01,3,1,8,4,2,204,21,38,28,10,11,9,1,38.22
16,2014-05-01,2,2,3,1,2,195,35,0,183,14,10,11,2,61.66
16,2014-06-01,2,3,1,1,2,67,52,10,181,25,28,10,3,52.7
16,2014-07-01,2,1,1,5,2,126,28,1,51,25,25,8,3,27.01
16,2014-08-01,4,3,2,3,3,263,76,4,85,7,27,12,3,58.15
16,2014-09-01,3,2,6,3,3,239,59,21,119,21,15,6,3,71.46
16,2014-10-01,1,1,6,2,1,191,71,45,172,12,18,4,1,80.83
16,2014-11-01,4,3,3,1,1,188,35,12,198,30,15,4,3,64.78
16,2014-12-01,3,3,4,2,1,152,106,47,192,29,6,9,3,81.82
16,2015-01-01,3,3,2,4,3,291,79,22,173,18,2,12,3,70.43
16,2015-02-01,1,2,2,5,2,166,22,46,40,9,3,4,2,27.09
16,2015-03-01,1,2,7,2,3,263,34,30,101,8,12,7,2,63.32
16,2015-04-01,1,3,1,1,3,277,121,34,198,17,10,6,2,74.8
16,2015-05-01,2,3,7,4,1,66,42,37,43,6,8,2,3,47.35
16,2015-06-01,1,2,1,3,1,228,150,40,130,2,23,5,1,70.36
16,2015-07-01,3,3,6,4,1,273,36,34,111,30,26,3,1,66.39
16,2015-08-01,1,3,3,2,2,63,133,44,31,11,28,9,2,50.17
16,2015-09-01,3,2,8,1,2,283,77,12,158,14,13,10,2,86.33
16,2015-10-01,4,3,6,2,3,106,129,6,174,21,18,1,3,87.89
16,2015-11-01,2,3,2,3,2,142,97,4,42,20,15,10,2,47.82
16,2015-12-01,4,3,8,3,1,183,63,28,180,12,7,4,2,83.29
16,2016-01-01,4,2,5,1,2,163,31,7,111,5,3,4,2,56.99
16,2016-02-01,3,3,8,5,2,234,27,7,185,7,6,9,2,70.74
16,2016-03-01,4,2,8,4,2,181,99,6,189,13,12,1,1,90.46
16,2016-04-01,3,2,6,4,2,188,60,18,142,2,12,2,3,74.08
16,2016-05-01,1,1,2,3,1,158,65,38,176,15,12,1,1,66.31
16,2016-06-01,1,1,8,2,1,281,48,22,53,17,25,1,2,61.18
16,2016-07-01,3,3,6,2,3,251,35,35,144,23,26,12,3,69.05
16,2016-08-01,1,2,6,5,3,168,24,41,76,16,24,1,3,49.41
16,2016-09-01,2,1,8,2,3,141,49,31,22,17,12,3,1,46.05
16,2016-10-01,4,3,1,4,2,60,136,44,25,9,13,11,1,36.73
16,2016-11-01,2,1,2,2,2,148,24,3,67,16,13,4,2,35.13
16,2016-12-01,4,1,9,5,1,256,68,29,121,15,3,10,1,80.9
16,2017-01-01,1,2,8,4,3,57,108,50,139,20,8,2,2,81.97
16,2017-02-01,2,2,7,2,1,261,69,41,32,23,4,1,2,57.53
16,2017-03-01,1,1,7,4,3,163,33,38,55,1,12,5,2,51.15
16,2017-04-01,4,1,5,3,3,236,127,4,89,19,12,6,3,78.34
16,2017-05-01,3,2,2,3,3,198,65,2,52,3,13,2,3,46.49
16,2017-06-01,3,3,6,3,2,114,101,21,124,10,22,3,1,77.37
16,2017-07-01,2,2,10,2,3,142,145,27,76,26,26,10,1,85.97
16,2017-08-01,1,1,3,5,3,201,103,21,74,6,24,3,3,65.0
16,2017-09-01,1,3,4,4,2,207,53,21,126,16,14,2,1,66.87
16,2017-10-01,2,1,10,1,3,153,90,33,160,24,15,4,2,88.41
16,2017-11-01,3,3,2,3,2,148,79,28,70,18,17,5,2,52.95
16,2017-12-01,4,1,2,3,2,274,93,42,111,5,4,8,3,68.41
16,2018-01-01,2,3,8,1,1,133,100,41,72,9,4,6,1,74.41
16,2018-02-01,4,3,8,1,2,234,117,12,55,29,3,9,1,75.12
16,2018-03-01,3,1,10,2,2,257,110,6,152,20,13,3,3,93.46
16,2018-04-01,1,3,6,4,2,122,114,9,138,3,12,10,2,81.84
16,2018-05-01,3,2,5,3,3,272,79,27,44,24,10,9,2,60.28
16,2018-06-01,2,1,8,5,1,194,132,3,100,26,26,11,1,86.64
16,2018-07-01,1,2,4,2,3,108,100,31,56,27,22,11,3,61.29
16,2018-08-01,2,1,4,2,2,80,103,21,38,29,26,4,3,54.95
16,2018-09-01,2,3,5,5,2,113,44,19,54,24,15,8,2,48.68
16,2018-10-01,3,3,1,5,1,97,52,47,126,0,13,10,2,50.71
16,2018-11-01,2,3,1,5,1,72,38,19,181,6,12,7,1,47.42
16,2018-12-01,3,1,2,1,2,247,76,5,73,25,6,7,3,56.92
16,2019-01-01,1,2,8,3,2,207,34,8,193,24,7,9,1,74.84
16,2019-02-01,3,2,7,1,3,104,60,27,25,20,7,10,1,47.05
16,2019-03-01,1,1,10,3,2,56,79,12,148,15,7,2,3,80.85
16,2019-04-01,3,1,9,1,3,297,128,30,53,16,7,5,3,78.15
16,2019-05-01,4,2,5,4,1,161,115,38,75,23,7,3,2,71.64
16,2019-06-01,4,2,2,3,3,281,41,49,116,4,24,7,3,55.22
16,2019-07-01,2,2,7,2,2,155,45,13,45,21,25,3,1,54.94
16,2019-08-01,3,2,8,3,3,287,144,21,189,22,27,5,1,99.82
16,2019-09-01,3,1,7,3,3,252,116,36,110,9,17,5,3,83.83
16,2019-10-01,1,1,7,3,1,147,90,44,57,6,15,2,1,68.07
16,2019-11-01,2,3,5,4,3,61,37,23,173,12,13,11,3,63.57
16,2019-12-01,3,2,2,1,2,109,114,7,78,29,7,1,2,60.01
16,2020-01-01,2,3,6,2,3,293,85,14,146,27,6,12,2,81.6
16,2020-02-01,4,1,4,1,3,101,146,50,43,6,3,6,3,63.16
16,2020-03-01,3,1,10,1,3,286,61,40,130,14,13,1,1,82.95
16,2020-04-01,3,3,2,5,2,288,136,5,40,16,13,9,3,55.91
16,2020-05-01,2,2,9,4,3,204,30,22,79,22,11,10,3,62.06
16,2020-06-01,3,2,7,5,2,299,45,24,109,26,22,5,2,71.51
16,2020-07-01,2,2,6,4,3,189,75,30,167,2,27,1,3,81.38
16,2020-08-01,3,2,5,1,1,190,137,45,25,4,26,12,2,57.8
16,2020-09-01,1,3,3,1,1,121,76,28,29,9,16,8,2,43.68
16,2020-10-01,2,3,10,4,1,257,24,22,159,4,12,1,3,70.22
16,2020-11-01,3,1,10,1,2,239,33,9,116,23,18,4,3,70.05
16,2020-12-01,4,2,4,1,2,174,43,8,169,6,3,7,3,67.68
16,2021-01-01,3,2,3,2,2,206,87,48,99,6,6,4,3,67.15
16,2021-02-01,4,2,8,5,3,212,67,12,36,21,7,12,2,60.74
16,2021-03-01,4,3,3,5,2,109,79,31,157,22,8,5,3,70.76
16,2021-04-01,1,2,7,5,2,206,22,48,159,13,8,7,2,63.61
16,2021-05-01,2,3,7,3,2,80,138,50,102,22,10,4,2,83.71
16,2021-06-01,3,2,7,2,2,126,119,44,59,14,28,5,1,73.24
16,2021-07-01,1,2,7,5,1,125,102,40,170,4,27,7,2,86.25
16,2021-08-01,3,1,2,5,3,292,43,0,187,4,27,1,1,62.64
16,2021-09-01,4,2,10,2,1,110,20,0,93,3,12,12,3,55.37
16,2021-10-01,2,2,3,1,3,51,135,36,93,29,12,3,1,67.37
16,2021-11-01,3,1,10,5,3,210,29,39,69,19,14,1,3,59.71
16,2021-12-01,3,3,9,1,1,249,148,17,29,20,7,3,2,69.49
16,2022-01-01,4,3,3,5,2,239,98,35,122,25,8,11,1,71.88
16,2022-02-01,3,2,2,4,1,282,118,30,113,8,3,2,3,70.88
16,2022-03-01,3,3,9,3,3,170,64,0,151,29,9,5,3,81.31
16,2022-04-01,4,2,10,5,3,108,137,46,148,26,12,10,1,94.1
16,2022-05-01,1,1,9,4,2,89,71,35,62,11,7,5,1,66.06
16,2022-06-01,4,1,4,2,1,294,131,8,102,15,28,10,3,77.41
16,2022-07-01,1,2,9,4,3,226,131,21,152,21,22,9,3,93.57
16,2022-08-01,2,1,3,2,1,282,32,27,123,7,27,8,2,57.0
16,2022-09-01,1,1,7,5,2,81,36,25,53,8,14,3,3,49.05
16,2022-10-01,1,2,7,2,2,87,63,9,43,11,12,1,1,54.46
16,2022-11-01,2,2,8,4,3,141,92,46,161,29,12,5,3,86.49
16,2022-12-01,1,1,10,3,2,256,24,2,60,19,5,11,3,53.84
16,2023-01-01,4,3,4,1,3,264,52,1,189,27,6,3,1,72.34
16,2023-02-01,1,3,3,1,3,137,87,36,32,28,7,5,2,47.15
16,2023-03-01,2,2,3,3,2,190,35,30,176,6,10,9,3,62.69
16,2023-04-01,4,2,5,1,2,134,55,32,193,20,13,11,1,75.43
16,2023-05-01,2,3,1,5,1,231,121,31,181,3,11,1,1,72.86
16,2023-06-01,2,1,10,5,1,125,44,42,151,27,27,1,1,77.71
16,2023-07-01,3,3,3,4,3,177,91,11,47,22,25,9,1,53.39
16,2023-08-01,3,3,6,4,1,62,100,2,102,2,25,3,2,72.61
16,2023-09-01,2,3,3,2,3,88,80,47,148,0,17,12,1,68.47
16,2023-10-01,2,3,5,4,2,72,37,25,183,6,13,10,3,65.9
16,2023-11-01,2,2,9,5,2,291,77,13,126,8,14,5,2,82.9
16,2023-12-01,3,2,2,4,1,159,95,11,32,1,7,9,1,43.88
16,2024-01-01,3,1,2,1,3,156,140,25,133,6,5,11,3,72.44
16,2024-02-01,1,1,6,2,3,141,76,15,125,9,3,5,2,74.48
16,2024-03-01,1,1,6,2,1,191,116,7,24,1,10,12,3,57.45
16,2024-04-01,2,1,8,5,3,194,82,48,116,12,9,12,2,81.17
16,2024-05-01,4,3,2,4,3,73,31,48,33,28,13,3,1,24.84
16,2024-06-01,4,2,9,1,2,294,30,27,99,2,23,9,3,67.21
16,2024-07-01,3,2,2,4,3,235,46,6,139,12,27,12,1,58.99
16,2024-08-01,3,1,1,3,3,240,123,14,179,9,26,7,2,72.7
16,2024-09-01,3,1,10,4,3,83,86,40,197,29,18,12,1,90.76
16,2024-10-01,2,3,2,5,1,228,108,35,174,11,14,12,1,74.44
16,2024-11-01,4,3,7,4,1,161,64,7,54,25,12,7,3,60.86
16,2024-12-01,1,1,8,2,1,263,100,9,22,2,7,8,1,58.65
17,2014-01-01,2,2,5,1,3,187,86,14,23,27,7,11,1,48.78
17,2014-02-01,1,2,6,5,3,167,121,17,154,28,7,5,1,86.29
17,2014-03-01,1,2,1,3,1,249,110,45,150,19,8,2,2,68.06
17,2014-04-01,2,1,6,1,1,198,61,36,100,5,7,11,3,68.67
17,2014-05-01,1,2,8,1,3,214,39,40,130,2,13,9,3,70.77
17,2014-06-01,4,3,3,2,3,56,67,44,78,28,28,3,1,55.27
17,2014-07-01,1,3,1,2,2,139,37,50,93,24,23,11,3,42.21
17,2014-08-01,4,1,4,2,1,62,147,42,148,1,26,2,2,81.17
17,2014-09-01,4,3,1,5,3,129,96,43,175,22,13,10,2,66.95
17,2014-10-01,4,1,8,4,1,79,25,34,78,21,17,10,1,52.58
17,2014-11-01,3,2,5,1,1,208,58,1,137,13,15,5,1,71.35
17,2014-12-01,1,2,1,4,1,182,30,21,200,14,2,8,2,50.67
17,2015-01-01,2,2,8,4,2,209,131,14,157,17,2,3,2,91.88
17,2015-02-01,2,3,9,2,3,65,127,36,122,26,8,6,2,84.56
17,2015-03-01,1,1,10,4,3,288,113,38,150,18,13,9,1,93.88
17,2015-04-01,3,2,2,1,1,250,74,35,154,21,8,2,2,67.82
17,2015-05-01,3,1,9,1,3,199,103,4,28,9,10,8,1,62.1
17,2015-06-01,4,2,8,3,2,241,77,47,118,19,25,10,2,81.68
17,2015-07-01,1,3,7,5,1,296,56,14,160,16,23,7,2,79.46
17,2015-08-01,1,3,3,4,2,221,35,26,187,16,24,3,3,63.48
17,2015-09-01,2,1,2,5,2,89,89,15,133,18,16,1,2,64.34
17,2015-10-01,1,3,7,5,3,286,112,35,81,23,13,6,1,80.8
17,2015-11-01,3,3,5,5,3,86,37,37,81,26,17,2,2,53.32
17,2015-12-01,1,1,6,5,2,127,149,17,29,3,5,3,3,62.88
17,2016-01-01,2,2,4,1,3,65,65,34,106,10,6,12,2,62.57
17,2016-02-01,4,3,2,4,2,92,38,24,30,16,3,5,2,28.56
17,2016-03-01,2,1,9,3,2,261,57,21,81,23,11,11,2,73.1
17,2016-04-01,2,3,3,5,1,112,56,30,96,9,9,8,1,57.54
17,2016-05-01,4,3,7,3,2,285,131,36,123,21,10,2,2,88.87
17,2016-06-01,2,3,8,1,2,64,64,33,75,16,24,6,2,65.29
17,2016-07-01,2,3,2,1,3,297,136,22,129,11,28,1,2,75.01
17,2016-08-01,1,1,6,2,1,221,149,15,68,9,24,7,3,77.44
17,2016-09-01,1,1,8,5,3,267,63,5,35,9,15,4,1,58.83
17,2016-10-01,4,1,7,2,1,186,116,14,92,5,18,1,1,78.9
17,2016-11-01,1,3,3,3,3,114,102,17,135,16,17,9,3,73.23
17,2016-12-01,1,3,1,4,2,276,143,37,112,30,4,9,1,68.03
17,2017-01-01,2,3,6,2,1,93,143,12,156,25,3,11,3,89.16
17,2017-02-01,3,1,8,1,1,69,46,23,52,25,3,3,2,53.57
17,2017-03-01,1,3,6,5,1,286,67,12,107,18,11,6,1,73.62
17,2017-04-01,3,2,5,3,1,168,113,0,182,1,8,7,2,84.75
17,2017-05-01,1,3,8,1,3,247,26,47,58,3,8,4,2,52.01
17,2017-06-01,1,2,2,4,3,283,104,35,133,17,28,6,1,72.85
17,2017-07-01,4,3,1,5,1,251,131,48,96,26,28,9,2,63.62
17,2017-08-01,4,1,1,4,1,161,108,17,106,28,26,10,2,59.87
17,2017-09-01,4,3,4,4,1,172,147,47,172,20,12,6,3,87.73
17,2017-10-01,3,2,6,5,3,210,37,32,133,3,15,7,1,67.36
17,2017-11-01,2,2,9,5,1,129,52,37,75,5,13,6,2,65.14
17,2017-12-01,1,3,1,4,1,149,115,42,195,13,6,7,3,71.32
17,2018-01-01,1,2,1,3,1,55,141,5,157,30,4,1,1,65.73
17,2018-02-01,1,2,5,5,3,132,44,16,60,6,4,6,2,51.37
17,2018-03-01,3,1,10,1,2,80,23,3,123,11,13,12,2,59.56
17,2018-04-01,4,3,5,2,2,115,127,13,118,1,12,9,2,77.2
17,2018-05-01,2,3,5,3,3,67,101,29,78,17,8,11,2,68.53
17,2018-06-01,3,3,10,5,2,283,29,45,175,23,25,3,2,76.75
17,2018-07-01,4,2,6,5,1,77,54,19,141,12,26,6,1,68.23
17,2018-08-01,3,3,8,3,1,117,118,7,139,12,28,4,1,87.11
17,2018-09-01,2,3,3,2,3,242,123,1,60,24,17,7,3,64.36
17,2018-10-01,4,1,9,4,3,288,42,36,85,4,17,7,3,69.15
17,2018-11-01,3,1,1,1,2,283,84,3,198,6,16,9,3,67.45
17,2018-12-01,2,1,4,5,2,163,101,9,81,28,8,4,1,67.9
17,2019-01-01,1,2,9,2,1,257,36,19,177,11,8,8,1,76.26
17,2019-02-01,2,3,8,1,3,222,147,34,59,24,6,8,1,79.12
17,2019-03-01,1,1,10,3,2,107,50,47,59,13,11,8,2,64.01
17,2019-04-01,3,1,9,5,2,224,84,9,121,0,11,8,1,83.7
17,2019-05-01,4,1,1,4,1,243,99,27,34,23,10,6,1,42.89
17,2019-06-01,4,3,9,3,1,229,111,14,143,9,26,8,2,91.35
17,2019-07-01,3,3,3,5,1,213,49,35,150,25,28,6,3,63.96
17,2019-08-01,4,3,10,2,1,178,142,0,43,24,25,10,3,74.7
17,2019-09-01,4,2,9,1,2,88,150,21,188,8,15,2,3,95.95
17,2019-10-01,1,2,1,1,3,264,89,26,67,9,15,3,2,52.38
17,2019-11-01,3,1,1,5,3,267,48,28,67,6,14,6,2,42.57
17,2019-12-01,2,3,9,3,1,252,22,14,66,15,2,7,2,51.6
17,2020-01-01,1,1,6,4,1,299,94,9,124,27,7,4,1,80.3
17,2020-02-01,3,3,4,2,2,155,64,19,132,27,3,1,3,69.0
17,2020-03-01,1,3,7,5,1,50,88,21,27,11,9,4,2,53.01
17,2020-04-01,2,3,5,2,3,124,130,49,37,11,13,6,2,63.3
17,2020-05-01,2,2,10,1,1,137,103,47,127,25,7,8,3,88.74
17,2020-06-01,3,2,7,4,3,251,71,8,103,30,27,12,3,75.93
17,2020-07-01,2,3,8,2,1,191,135,50,170,18,24,4,1,95.11
17,2020-08-01,1,1,8,5,1,255,122,31,84,28,27,10,3,82.32
17,2020-09-01,2,3,1,4,3,248,99,16,128,12,15,1,2,64.1
17,2020-10-01,1,3,8,3,2,200,48,41,65,20,15,5,1,63.23
17,2020-11-01,1,1,6,5,2,220,121,18,85,28,16,7,3,79.0
17,2020-12-01,2,3,4,2,1,199,78,39,99,17,8,6,1,68.66
17,2021-01-01,3,1,8,4,1,109,31,26,169,26,5,3,2,68.95
17,2021-02-01,4,2,3,5,3,277,29,50,159,25,4,7,2,59.27
17,2021-03-01,2,2,4,4,3,204,50,36,166,2,12,4,2,70.0
17,2021-04-01,1,1,6,4,1,233,110,33,169,25,8,5,2,88.98
17,2021-05-01,1,2,7,4,3,179,22,46,125,6,13,11,1,58.37
17,2021-06-01,2,2,4,2,2,216,123,48,145,0,27,7,1,81.21
17,2021-07-01,3,1,4,5,2,228,145,9,198,2,25,2,2,89.67
17,2021-08-01,3,2,7,1,3,159,20,29,195,20,27,4,1,65.51
17,2021-09-01,1,3,6,1,3,68,34,20,164,26,12,4,2,65.3
17,2021-10-01,1,3,8,2,3,111,108,20,32,13,17,6,2,60.97
17,2021-11-01,3,1,1,2,2,120,141,33,47,3,14,12,3,50.19
17,2021-12-01,4,2,10,4,1,253,135,8,142,18,2,11,1,93.84
17,2022-01-01,2,3,7,5,3,244,55,33,86,21,8,7,3,68.4
17,2022-02-01,1,3,7,5,3,240,86,49,24,27,6,4,2,57.16
17,2022-03-01,1,2,7,3,3,160,44,11,119,5,11,10,3,67.97
17,2022-04-01,3,2,7,3,1,182,30,46,162,19,12,1,2,68.02
17,2022-05-01,2,3,10,1,3,121,85,20,100,8,8,1,2,79.58
17,2022-06-01,3,3,10,3,3,127,79,19,63,10,24,5,2,70.58
17,2022-07-01,2,1,8,3,2,238,69,5,138,21,23,1,1,82.08
17,2022-08-01,2,1,9,1,3,149,82,49,65,14,22,3,2,72.2
17,2022-09-01,2,3,9,1,2,120,111,44,176,8,13,9,2,91.29
17,2022-10-01,1,1,2,3,1,56,57,35,87,28,18,3,1,49.46
17,2022-11-01,4,3,7,5,3,99,139,11,147,10,12,3,1,88.28
17,2022-12-01,3,3,7,3,3,95,52,40,68,25,8,9,2,61.9
17,2023-01-01,4,1,4,4,2,273,94,30,190,9,3,5,1,82.77
17,2023-02-01,3,1,9,4,1,121,64,1,121,1,6,12,2,76.83
17,2023-03-01,2,2,8,4,1,299,148,15,96,30,9,8,3,88.49
17,2023-04-01,1,2,1,2,2,125,72,0,39,21,8,10,1,35.91
17,2023-05-01,4,2,2,4,1,123,86,3,130,13,12,9,3,63.61
17,2023-06-01,1,3,2,5,1,191,124,46,165,3,28,12,2,75.81
17,2023-07-01,3,1,8,2,1,122,33,0,196,1,22,6,1,71.08
17,2023-08-01,1,3,1,2,1,151,143,46,134,4,28,7,1,69.43
17,2023-09-01,1,1,4,4,1,143,139,34,189,13,17,7,2,87.21
17,2023-10-01,4,3,10,3,1,118,55,12,31,14,14,7,1,52.9
17,2023-11-01,2,2,5,1,1,114,147,49,98,18,17,4,1,77.72
17,2023-12-01,1,2,9,3,1,242,116,44,138,5,6,2,1,90.16
17,2024-01-01,2,2,7,3,3,234,100,41,55,26,8,2,3,70.51
17,2024-02-01,3,3,8,2,2,111,92,30,27,14,6,7,2,56.75
17,2024-03-01,1,1,9,2,1,69,90,19,47,13,10,10,2,65.55
17,2024-04-01,4,1,7,2,2,290,65,6,135,7,9,7,2,77.92
17,2024-05-01,3,2,5,5,1,252,79,39,105,19,8,10,1,75.05
17,2024-06-01,3,2,5,5,1,203,79,32,68,11,26,7,1,64.38
17,2024-07-01,4,2,10,1,3,93,24,27,185,3,23,8,1,68.24
17,2024-08-01,1,2,6,2,2,244,78,49,99,20,28,3,2,75.6
17,2024-09-01,1,1,5,4,2,247,28,43,24,5,13,11,3,34.98
17,2024-10-01,3,3,9,2,3,111,64,49,65,10,18,5,2,66.81
17,2024-11-01,1,3,3,5,3,156,99,43,117,22,12,6,2,71.92
17,2024-12-01,2,3,3,2,2,174,32,19,121,21,7,8,3,54.38
18,2014-01-01,4,3,7,5,1,94,102,31,21,6,3,8,1,51.74
18,2014-02-01,2,2,7,2,1,60,31,8,44,24,8,10,1,43.14
18,2014-03-01,1,2,6,4,2,249,29,33,20,3,10,3,2,34.46
18,2014-04-01,3,2,3,1,1,270,35,13,187,25,9,12,3,63.28
18,2014-05-01,4,3,7,4,3,251,111,3,87,14,9,4,2,80.74
18,2014-06-01,1,2,5,5,3,211,38,28,88,0,22,6,2,57.56
18,2014-07-01,1,2,7,3,3,137,123,14,35,30,25,4,3,64.87
18,2014-08-01,3,1,2,4,2,95,122,16,37,8,27,10,3,48.33
18,2014-09-01,3,1,6,2,2,161,114,18,126,22,15,4,1,82.27
18,2014-10-01,2,2,8,1,2,130,46,37,36,19,18,5,2,50.62
18,2014-11-01,4,1,1,2,1,81,56,8,144,25,14,10,3,51.42
18,2014-12-01,4,1,4,2,2,252,80,26,101,7,5,7,3,68.65
18,2015-01-01,3,2,1,4,2,147,54,48,23,11,7,12,3,26.3
18,2015-02-01,2,2,1,1,3,265,125,14,134,6,6,2,3,68.0
18,2015-03-01,4,2,10,3,1,296,66,36,114,27,8,2,2,82.56
18,2015-04-01,3,2,8,2,1,54,74,27,114,17,13,12,2,72.99
18,2015-05-01,1,3,7,1,3,240,107,49,156,0,8,10,2,89.61
18,2015-06-01,4,3,10,3,1,78,114,3,50,8,24,9,3,71.07
18,2015-07-01,2,2,1,2,2,97,25,20,152,6,24,4,1,40.81
18,2015-08-01,2,1,2,1,1,289,140,33,35,13,27,5,3,57.29
18,2015-09-01,2,2,4,4,3,299,69,18,61,25,15,3,2,60.12
18,2015-10-01,1,2,1,2,1,275,32,36,188,0,17,2,2,53.38
18,2015-11-01,4,1,3,2,3,65,44,3,49,12,12,10,2,40.35
18,2015-12-01,4,3,8,1,2,202,142,36,45,19,4,8,1,73.99
18,2016-01-01,1,2,8,2,2,278,148,50,196,14,8,4,1,98.77
18,2016-02-01,4,2,8,3,3,121,68,31,50,4,8,12,2,61.4
18,2016-03-01,1,3,6,2,2,78,141,44,69,4,9,1,3,74.24
18,2016-04-01,1,3,6,5,2,229,54,47,162,13,9,6,2,77.93
18,2016-05-01,1,1,5,3,1,95,102,11,71,13,12,6,2,66.65
18,2016-06-01,2,3,9,1,2,202,72,40,185,13,28,2,1,87.86
18,2016-07-01,4,3,4,3,3,283,95,15,57,4,27,2,1,64.67
18,2016-08-01,1,3,10,5,2,72,123,13,39,10,25,8,1,68.31
18,2016-09-01,4,1,7,5,1,211,66,0,118,18,16,11,1,76.27
18,2016-10-01,2,3,1,2,3,244,62,31,63,4,14,7,2,45.21
18,2016-11-01,1,3,9,2,2,143,112,20,130,3,16,2,3,87.07
18,2016-12-01,3,1,7,4,2,163,97,3,108,14,7,10,2,78.26
18,2017-01-01,2,3,10,3,2,294,26,8,82,20,5,1,2,60.29
18,2017-02-01,3,3,9,4,3,83,89,50,137,6,7,11,3,80.28
18,2017-03-01,4,1,7,5,1,209,55,45,197,4,7,8,2,82.38
18,2017-04-01,4,2,2,2,3,166,123,21,169,29,13,10,3,75.88
18,2017-05-01,2,1,6,2,3,78,73,11,91,14,8,2,1,66.28
18,2017-06-01,4,3,10,2,1,58,44,29,73,29,23,5,1,59.95
18,2017-07-01,3,3,4,1,3,243,86,29,156,13,27,6,1,77.66
18,2017-08-01,1,3,3,5,3,234,128,31,162,23,23,10,3,81.3
18,2017-09-01,1,1,2,2,2,88,67,35,67,23,13,1,2,48.45
18,2017-10-01,1,3,6,5,3,184,110,6,167,2,15,2,1,86.39
18,2017-11-01,2,3,8,2,2,159,21,16,182,4,13,10,1,65.19
18,2017-12-01,4,1,6,3,3,118,146,0,120,11,5,4,2,82.31
18,2018-01-01,3,2,9,5,2,185,65,13,79,19,2,2,1,70.47
18,2018-02-01,4,2,5,4,2,145,125,46,117,13,4,11,1,79.33
18,2018-03-01,4,3,2,1,2,168,59,43,181,29,9,6,3,67.44
18,2018-04-01,4,1,8,4,1,167,77,43,119,4,9,4,2,80.57
18,2018-05-01,1,3,9,5,3,67,97,37,118,23,13,11,3,80.26
18,2018-06-01,3,1,10,2,3,151,52,25,92,3,25,3,1,69.67
18,2018-07-01,3,1,4,5,3,159,81,26,138,20,25,6,1,73.75
18,2018-08-01,4,2,6,1,1,131,31,44,147,15,25,9,2,64.16
18,2018-09-01,1,2,10,5,2,226,145,15,159,6,12,8,1,97.82
18,2018-10-01,1,1,8,2,3,154,68,45,107,2,16,2,3,75.98
18,2018-11-01,3,3,9,4,1,286,107,6,124,28,15,3,3,88.84
18,2018-12-01,1,2,5,3,1,65,97,31,38,21,5,2,2,53.95
18,2019-01-01,1,3,6,4,3,70,24,24,99,24,4,10,2,51.07
